electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,municipality_code,postcode,address,federal_state,commissioning_date,decommissioning_date,voltage_level,eeg_id,dso,dso_id,tso
0.0048,Renewable energy,Solar,,Photovoltaics,Amprion,DEC,DEC0,DEC05,7.152201855,49.18730396,Mandelbachtal,10045116,66399.0,,Saarland,1999-12-22,,low voltage,,energis-Netzgesellschaft mbH,10003021.0,Amprion
0.0099,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.10993547,53.60425949,,2000000,22159.0,,Hamburg,1999-12-22,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE4,DE40,DE405,13.70815916,52.65104248,Weesow,12060280,16356.0,,Brandenburg,1999-12-22,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,Amprion,DEB,DEB1,DEB15,7.201985354,49.7128279,Brücken,7134015,55767.0,,Rheinland-Pfalz,1999-12-22,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.6,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA4,DEA47,8.908014382,51.61019757,Lichtenau,5774028,33165.0,,Nordrhein-Westfalen,1999-12-22,,high voltage,,Westnetz GmbH,10003764.0,Amprion
0.6,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA3,DEA38,7.810904161,51.84730747,Sendenhorst,5570040,48324.0,,Nordrhein-Westfalen,1999-12-22,,medium voltage,,Westnetz GmbH,10003764.0,Amprion
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0E,12.62029757,51.77502844,Kemberg,15091160,6901.0,,Sachsen-Anhalt,1999-12-22,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.00144,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE227,12.01871585,48.58763644,,9274132,84095.0,,Brandenburg,1999-12-22,,low voltage,,Bayernwerk Netz GmbH,10001041.0,TenneT
0.0019,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA58,7.607258801,51.22002074,Lüdenscheid,5962032,58509.0,,Nordrhein-Westfalen,1999-12-22,,low voltage,,Enervie Vernetzt GmbH,10007117.0,Amprion
0.0012,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA58,7.607258801,51.22002074,Lüdenscheid,5962032,58509.0,,Nordrhein-Westfalen,1999-12-22,,low voltage,,Enervie Vernetzt GmbH,10007117.0,Amprion
0.00108,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE23,DE231,11.8522748,49.44630824,,9361000,92224.0,,Brandenburg,1999-12-22,,low voltage,,Stadtwerke Amberg Versorgungs GmbH,10000410.0,TenneT
0.66,Renewable energy,Wind,,Onshore,50Hertz,DED,DED5,DED53,12.36282899,51.53772317,"Neukyhna, OT Zaasch",14730070,4509.0,,Sachsen,1999-12-22,,medium voltage,,Stadtwerke Delitzsch GmbH,10000840.0,50Hertz
1.0,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0C,11.47744471,51.77212249999999,Aschersleben,15089015,6449.0,,Sachsen-Anhalt,1999-12-22,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,14.32975867,53.33163536,Krackow,13075067,17329.0,,Mecklenburg-Vorpommern,1999-12-22,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.65,Renewable energy,Wind,,Onshore,TenneT,DEF,DEF0,DEF0E,9.832629765,53.99000403,Brokstedt,1061019,24616.0,,Saarland,1999-12-22,,medium voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEG,DEG0,DEG0C,10.74767032,51.08467869,Tonna,16067067,99958.0,,Thüringen,1999-12-22,,high voltage,,TEN Thüringer Energienetze GmbH & Co. KG,10001832.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DED,DED4,DED43,13.13521646,51.13313691,Döbeln,14522080,4720.0,,Sachsen,1999-12-22,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,TenneT,DE9,DE94,DE947,7.402923384,53.40364667,,3452012,26632.0,,Niedersachsen,1999-12-22,,low voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.0044,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.07214827,53.66545235,,2000000,22399.0,,Hamburg,1999-12-22,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0027,Renewable energy,Solar,,Photovoltaics,Amprion,DE7,DE71,DE718,8.531512165,50.34836246,Usingen,6434011,61250.0,,Hessen,1999-12-22,,low voltage,,Syna GmbH,10001495.0,Amprion
0.0021,Renewable energy,Solar,,Photovoltaics,TenneT,DE5,DE50,DE501,8.870749125,53.09991262,,4011000,28359.0,,Bremen,1999-12-22,,low voltage,,wesernetz Bremen GmbH,10001002.0,TenneT
1.05,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0A,11.41302667,51.43490246,Allstedt,15087015,6542.0,,Sachsen-Anhalt,1999-12-22,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE94,DE947,7.402923384,53.40364667,Ihlow,3452012,26632.0,,Niedersachsen,1999-12-22,,medium voltage / high voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.0012,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE254,11.10735919,49.48971584,,9564000,90411.0,,Brandenburg,1999-12-22,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TenneT
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE4,DE40,DE405,13.70815916,52.65104248,Weesow,12060280,16356.0,,Brandenburg,1999-12-23,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.3,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80J,13.5505001,53.66041721,Friedland b Neubrandenburg,13071035,17098.0,,Mecklenburg-Vorpommern,1999-12-23,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,Amprion,DEB,DEB1,DEB14,7.710141912,49.76075948,Odernheim,7133076,55571.0,,Rheinland-Pfalz,1999-12-23,,low voltage,,Pfalzwerke Netz AG,10002992.0,Amprion
0.0051,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1A,7.24501864,51.29836099,Wuppertal,5124000,42279.0,,Nordrhein-Westfalen,1999-12-23,,low voltage,,WSW Netz GmbH,10001781.0,Amprion
0.0096,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE12,DE129,8.719341949,48.85223169,,8231000,75181.0,,Baden-Württemberg,1999-12-23,,low voltage,,SWP Stadtwerke Pforzheim GmbH & Co. KG,10000996.0,TransnetBW
0.0047,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA2D,6.106329559,50.86993447,Herzogenrath,5334016,52134.0,,Nordrhein-Westfalen,1999-12-23,,low voltage,,enwor - energie & wasser vor ort GmbH,10000981.0,Amprion
0.6,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80J,13.5505001,53.66041721,Friedland b Neubrandenburg,13071035,17098.0,,Mecklenburg-Vorpommern,1999-12-23,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.01,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA2C,7.277724611,50.65179825,Bad Honnef,5382008,53604.0,,Nordrhein-Westfalen,1999-12-23,,low voltage,,Bad Honnef AG,10000316.0,Amprion
0.0506,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE14,DE144,9.979264573,48.43354223,Ulm,8421000,89081.0,,Baden-Württemberg,1999-12-23,,low voltage,,Stadtwerke Ulm/Neu-Ulm Netze GmbH,10001254.0,TransnetBW
0.00378,Renewable energy,Solar,,Photovoltaics,Amprion,DEC,DEC0,DEC04,6.793859727,49.39073196,Nalbach,10044113,66809.0,,Saarland,1999-12-23,,low voltage,,energis-Netzgesellschaft mbH,10003021.0,Amprion
0.005,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE13,DE131,7.822639765,47.98784257,,8311000,79115.0,,Baden-Württemberg,1999-12-23,,low voltage,,bnNETZE GmbH,10003005.0,TransnetBW
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0E,12.62029757,51.77502844,Kemberg,15091160,6901.0,,Sachsen-Anhalt,1999-12-23,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.00255,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE13,DE131,7.82828652,48.04056332,,8311000,79108.0,,Baden-Württemberg,1999-12-23,,low voltage,,bnNETZE GmbH,10003005.0,TransnetBW
0.00144,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA53,7.480018851,51.37163655,Hagen,5914000,58097.0,,Nordrhein-Westfalen,1999-12-23,,low voltage,,Enervie Vernetzt GmbH,10007117.0,Amprion
1.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE94,DE947,7.402923384,53.40364667,Ihlow,3452012,26632.0,,Niedersachsen,1999-12-24,,medium voltage / high voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.75,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0C,11.47744471,51.77212249999999,Giersleben,15089130,6449.0,,Sachsen-Anhalt,1999-12-27,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.0011,Renewable energy,Solar,,Photovoltaics,50Hertz,DE8,DE80,DE80K,12.00501016,54.15610648,,13072030,18107.0,,Mecklenburg-Vorpommern,1999-12-27,,low voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.00085,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE22A,12.81311659,48.55735319,,9277111,94424.0,,Brandenburg,1999-12-27,,low voltage,,Bayernwerk Netz GmbH,10001041.0,TenneT
0.003,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE22A,12.92202468,48.58108143,,9277142,94439.0,,Brandenburg,1999-12-27,,low voltage,,Bayernwerk Netz GmbH,10001041.0,TenneT
0.002,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA22,7.064809455,50.73080142,Bonn,5314000,53121.0,,Nordrhein-Westfalen,1999-12-27,,low voltage,,Bonn-Netz GmbH,10001858.0,Amprion
0.6,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA4,DEA47,8.908014382,51.61019757,Lichtenau,5774028,33165.0,,Nordrhein-Westfalen,1999-12-27,,high voltage,,Westnetz GmbH,10003764.0,Amprion
0.00132,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE11,DE11D,10.17607046,48.81372382,,8136088,73432.0,,Baden-Württemberg,1999-12-28,,low voltage,,Stadtwerke Aalen GmbH,10001635.0,TransnetBW
1.3,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0E,12.44189854,51.92478368,"Coswig (Anhalt), OT Buro",15091060,6869.0,,Sachsen-Anhalt,1999-12-28,,medium voltage,,Stadtwerke Lutherstadt Wittenberg GmbH,10001503.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,14.32975867,53.33163536,Krackow,13075067,17329.0,,Mecklenburg-Vorpommern,1999-12-28,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.6,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA4,DEA47,8.908014382,51.61019757,Lichtenau,5774028,33165.0,,Nordrhein-Westfalen,1999-12-28,,high voltage,,Westnetz GmbH,10003764.0,Amprion
1.0,Renewable energy,Wind,,Onshore,Amprion,DEB,DEB2,DEB24,6.420458541,50.35176744,Hallschlag,7233214,54611.0,,Rheinland-Pfalz,1999-12-28,,high voltage,,Westnetz GmbH,10003764.0,Amprion
1.65,Renewable energy,Wind,,Onshore,TenneT,DEF,DEF0,DEF0E,9.832629765,53.99000403,Brokstedt,1061019,24616.0,,Saarland,1999-12-28,,medium voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0B,11.77748373,51.53606122,Salzatal,15088319,6198.0,,Sachsen-Anhalt,1999-12-28,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.0064,Renewable energy,Solar,,Photovoltaics,TenneT,DE9,DE93,DE937,9.232813376,53.0988162,,3357005,27367.0,,Niedersachsen,1999-12-28,,low voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.01152,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE221,12.09544345,48.5289299,,9261000,84034.0,,Brandenburg,1999-12-28,,low voltage,,Stadtwerke Landshut,10001129.0,TenneT
0.0017,Renewable energy,Solar,,Photovoltaics,TenneT,DE7,DE71,DE71E,9.220345379,50.4105407,,6440009,63688.0,,Hamburg,1999-12-28,,low voltage,,ovag Netz GmbH,10001836.0,TenneT
1.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.44482507,53.85395579999999,Postlow,13075005,17391.0,,Mecklenburg-Vorpommern,1999-12-29,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA3,DEA34,7.034174527,51.95134377,Gescher,5554016,48712.0,,Nordrhein-Westfalen,1999-12-29,,medium voltage,,Westnetz GmbH,10003764.0,Amprion
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0A,11.39648027,51.65804063,Arnstein,15087031,6456.0,,Sachsen-Anhalt,1999-12-29,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DED,DED4,DED43,13.13521646,51.13313691,Döbeln,14522080,4720.0,,Sachsen,1999-12-29,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0B,11.77748373,51.53606122,Salzatal,15088319,6198.0,,Sachsen-Anhalt,1999-12-29,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DE4,DE40,DE40F,12.13257888,53.12758273,Falkenhagen,12070316,16928.0,,Brandenburg,1999-12-29,,high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.0,Renewable energy,Wind,,Onshore,Amprion,DEB,DEB2,DEB24,6.420458541,50.35176744,Hallschlag,7233214,54611.0,,Rheinland-Pfalz,1999-12-29,,high voltage,,Westnetz GmbH,10003764.0,Amprion
0.0035,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE21M,12.57873944,48.02042067,,9189157,83308.0,,Brandenburg,1999-12-29,,low voltage,,Stadtwerke Trostberg GmbH & Co. KG,10001399.0,TenneT
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0A,11.39648027,51.65804063,Arnstein,15087031,6456.0,,Sachsen-Anhalt,1999-12-30,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.3,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0E,12.44189854,51.92478368,"Coswig (Anhalt), OT Buro",15091060,6869.0,,Sachsen-Anhalt,1999-12-30,,medium voltage,,Stadtwerke Lutherstadt Wittenberg GmbH,10001503.0,50Hertz
0.0198,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE14,DE144,9.969065645,48.39267215,,8421000,89077.0,,Baden-Württemberg,1999-12-30,,low voltage,,Stadtwerke Ulm/Neu-Ulm Netze GmbH,10001254.0,TransnetBW
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,14.32975867,53.33163536,Krackow,13075067,17329.0,,Mecklenburg-Vorpommern,1999-12-30,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.0,Renewable energy,Wind,,Onshore,Amprion,DEB,DEB2,DEB24,6.420458541,50.35176744,Hallschlag,7233214,54611.0,,Rheinland-Pfalz,1999-12-30,,high voltage,,Westnetz GmbH,10003764.0,Amprion
1.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.44482507,53.85395579999999,Postlow,13075005,17391.0,,Mecklenburg-Vorpommern,1999-12-30,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE26,DE265,10.06037489,50.20914849,,9672114,97688.0,,Brandenburg,1999-12-30,,low voltage / medium voltage,,Stadtwerke Bad Kissingen GmbH,10000651.0,TenneT
0.0015,Renewable energy,Solar,,Photovoltaics,Amprion,DEC,DEC0,DEC03,7.186078713,49.33950386,Neunkirchen-Stadt,10043114,66538.0,,Saarland,1999-12-30,,low voltage,,KEW Kommunale Energie- und Wasserversorgung AG,10000710.0,Amprion
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE0B,11.77748373,51.53606122,Salzatal,15088319,6198.0,,Sachsen-Anhalt,1999-12-30,,high voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
0.0062,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA3,DEA35,7.152689594,51.91789267,Coesfeld,5558012,48653.0,,Nordrhein-Westfalen,1999-12-30,,low voltage,,Stadtwerke Coesfeld GmbH,10000826.0,Amprion
1.5,Renewable energy,Wind,,Onshore,50Hertz,DED,DED4,DED43,13.13521646,51.13313691,Döbeln,14522080,4720.0,,Sachsen,1999-12-30,,medium voltage,,Mitteldeutsche Netzgesellschaft Strom mbH,10001645.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DE4,DE40,DE40F,12.13257888,53.12758273,Falkenhagen,12070316,16928.0,,Brandenburg,1999-12-30,,high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
1.5,Renewable energy,Wind,,Onshore,50Hertz,DEE,DEE0,DEE07,11.46268005,52.1532484,Wellen / Wellen,15083298,39167.0,,Sachsen-Anhalt,1999-12-30,,medium voltage,,Avacon Netz GmbH,10000925.0,50Hertz
0.0021,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.10352983,53.62557298,,2000000,22175.0,,Hamburg,1999-12-30,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00192,Renewable energy,Solar,,Photovoltaics,TenneT,DE7,DE72,DE721,8.703213412,50.61700189,,6531005,35396.0,,Hamburg,1999-12-31,,low voltage,,Mittelhessen Netz GmbH,10003011.0,TenneT
1.2,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27E,10.44668961,47.65134061,Oy-Mittelberg,9780128,87466.0,,Bayern,1999-12-31,,medium voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.0022,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE21D,11.11388954,47.46537274,,9180117,82467.0,,Brandenburg,1999-12-31,,low voltage,,Gemeindewerke Garmisch-Partenkirchen,10001611.0,TenneT
0.00108,Renewable energy,Solar,,Photovoltaics,TenneT,DEF,DEF0,DEF07,8.89902885,54.86373791,,1054131,25923.0,,Saarland,1999-12-31,,low voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
0.002,Renewable energy,Solar,,Photovoltaics,TenneT,DE9,DE93,DE933,9.754764772,53.35876794,,3353019,21279.0,,Niedersachsen,1999-12-31,,low voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.006,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27E,10.29593713,47.3629285,Oberstdorf,9780133,87561.0,,Bayern,1999-12-31,,low voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.216,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27E,,,Jungholz,70818,87491.0,,Bayern,1999-12-31,,low voltage / medium voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.025,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA15,6.43349197,51.19646342,Mönchengladbach,5116000,41061.0,,Nordrhein-Westfalen,1999-12-31,,low voltage,,NEW Netz GmbH,10001788.0,Amprion
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE4,DE40,DE40F,12.13257888,53.12758273,Kuhbier,12070125,16928.0,,Brandenburg,1999-12-31,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
4.992,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27B,10.76201675,47.57177288,Schwangau,9777169,87645.0,,Bayern,1999-12-31,,medium voltage / high voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.00159,Renewable energy,Solar,,Photovoltaics,TenneT,DEF,DEF0,DEF0B,9.946722654,54.38579564,,1058058,24214.0,,Saarland,1999-12-31,,low voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
0.0019,Renewable energy,Solar,,Photovoltaics,TenneT,DE9,DE93,DE933,9.713982604,53.29192798,,3353035,21255.0,,Niedersachsen,1999-12-31,,low voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.0105,Renewable energy,Hydro,,Run-of-river,TenneT,DE2,DE21,DE21A,12.158284,48.29027769,,9177115,84405.0,,Brandenburg,1999-12-31,,low voltage,,KWH Netz GmbH,10000978.0,TenneT
1.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE94,DE947,7.402923384,53.40364667,Ihlow,3452012,26632.0,,Niedersachsen,1999-12-31,,medium voltage / high voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.0048,Renewable energy,Solar,,Photovoltaics,TenneT,DEA,DEA4,DEA42,8.403603308,52.00166671,,5754040,33803.0,,Nordrhein-Westfalen,1999-12-31,,low voltage,,Gemeindewerke Steinhagen GmbH,10001402.0,TenneT
0.08,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA1,DEA1E,6.137856456,51.21135507,Niederkrüchten,5166020,41372.0,,Nordrhein-Westfalen,1999-12-31,,medium voltage,,NEW Netz GmbH,10001788.0,Amprion
0.0018,Renewable energy,Solar,,Photovoltaics,TenneT,DEF,DEF0,DEF0B,9.567899267,54.20806555,,1058029,24797.0,,Saarland,1999-12-31,,low voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
0.015,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27E,10.21354832,47.7476091,Wiggensbach,9780146,87487.0,,Bayern,1999-12-31,,low voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
1.5,Renewable energy,Wind,,Onshore,TenneT,DEF,DEF0,DEF0E,9.618958662,53.82318561,Sommerland,1061101,25358.0,,Saarland,1999-12-31,,medium voltage,,Schleswig-Holstein Netz AG,10003299.0,TenneT
0.155,Renewable energy,Hydro,,Run-of-river,Amprion,DE2,DE27,DE27E,10.29593713,47.3629285,Oberstdorf,9780133,87561.0,,Bayern,1999-12-31,,low voltage / medium voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.00115,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE26,DE264,9.074292224,50.07948042,,9671111,63755.0,,Brandenburg,1999-12-31,,low voltage,,Energieversorgung Alzenau GmbH,10000373.0,TenneT
0.00324,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE11,DE11B,10.05906228,49.46614292,,8128020,97993.0,,Baden-Württemberg,2000-01-01,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TransnetBW
3.0,Renewable energy,Hydro,,Run-of-river,Amprion,DEA,DEA1,DEA16,6.887392302,51.42949494,Mülheim an der Ruhr,5117000,45468.0,,Nordrhein-Westfalen,2000-01-01,,medium voltage / high voltage,,Westnetz GmbH,10003764.0,Amprion
0.032,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE11,DE11B,10.05906228,49.46614292,Creglingen,8128020,97993.0,,Baden-Württemberg,2000-01-01,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TransnetBW
0.00108,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE13,DE134,7.941692987,48.6583094,,8236074,77866.0,,Baden-Württemberg,2000-01-01,,low voltage,,Überlandwerk Mittelbaden GmbH & Co. KG,10001904.0,TransnetBW
1.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE93,DE939,9.272405329,53.83233449999999,Freiburg (Elbe),3359018,21729.0,,Niedersachsen,2000-01-01,,medium voltage / high voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.0052,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE11,DE11B,10.05906228,49.46614292,,8128020,97993.0,,Baden-Württemberg,2000-01-01,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TransnetBW
0.002,Renewable energy,Solar,,Photovoltaics,TenneT,DE9,DE94,DE949,7.351112034,52.87410497,,3454052,49762.0,,Niedersachsen,2000-01-01,,low voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.03,Renewable energy,Hydro,,Run-of-river,TenneT,DE2,DE24,DE246,11.42364055,49.77237041,,9472179,91278.0,,Brandenburg,2000-01-01,,low voltage,,Eichenmüller GmbH & Co. KG,10000939.0,TenneT
0.006,Renewable energy,Hydro,,Run-of-river,50Hertz,DEG,DEG0,DEG0B,10.50308558,50.63229265,,16066063,98547.0,,Thüringen,2000-01-01,,low voltage,,TEN Thüringer Energienetze GmbH & Co. KG,10001832.0,50Hertz
0.272,Renewable energy,Hydro,,Run-of-river,TenneT,DE2,DE24,DE247,10.90120733,50.18565718,Großheirath,9473132,96269.0,,Brandenburg,2000-01-01,,low voltage,,SÜC Energie und H2O GmbH,10001471.0,TenneT
0.075,Renewable energy,Hydro,,Run-of-river,TransnetBW,DE2,DE27,DE27D,10.76390746,48.7211197,Wörnitzstein,9779131,86609.0,,Bayern,2000-01-01,,low voltage,,Netzgesellschaft Ostwürttemberg DonauRies GmbH,10002974.0,TransnetBW
0.18,Renewable energy,Hydro,,Run-of-river,TenneT,DE2,DE24,DE24A,11.19493141,50.2156744,Schneckenlohe,9476171,96277.0,,Brandenburg,2000-01-01,,medium voltage,,SÜC Energie und H2O GmbH,10001471.0,TenneT
2.3,Renewable energy,Hydro,,Run-of-river,Amprion,DEA,DEA1,DEA16,6.887392302,51.42949494,Mülheim an der Ruhr,5117000,45468.0,,Nordrhein-Westfalen,2000-01-01,,medium voltage / high voltage,,Westnetz GmbH,10003764.0,Amprion
0.03,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE11,DE11B,10.05906228,49.46614292,,8128020,97993.0,,Baden-Württemberg,2000-01-01,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TransnetBW
0.00403,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE13,DE132,7.680133573,47.91901076,,8315006,79189.0,,Baden-Württemberg,2000-01-01,,low voltage,,bnNETZE GmbH,10003005.0,TransnetBW
